Timestamp,Occupancy_Count,Outdoor_Temp_C,Humidity_%,Wind_Speed_kph,Day_Type,Hour,HVAC_Status,Indoor_Temp_C,Energy_Consumption_kWh
2023-01-02 22:00:00,63,34.471245034839896,72.32142160201525,13.36022054714487,Weekday,22,On,29.5,268.55
2023-01-02 23:00:00,53,31.3740273207765,72.04298831617572,11.248262404082078,Weekday,23,On,26.4,229.16
2023-01-03 00:00:00,57,30.092316681515886,56.37653346003418,18.110731550179516,Weekday,0,On,25.1,211.92
2023-01-03 01:00:00,60,23.47226686005772,66.56929998414265,7.205821314523877,Weekday,1,Off,21.5,205.98
2023-01-03 02:00:00,46,21.45055117702356,56.02159840506534,14.246673007474937,Weekday,2,Off,19.5,215.12
2023-01-03 03:00:00,44,26.82735458250907,88.91431034841075,5.363621808730114,Weekday,3,On,21.8,178.02
2023-01-03 04:00:00,48,31.80847549684841,77.39400034521839,13.635199403249949,Weekday,4,On,26.8,191.37
2023-01-03 05:00:00,40,27.071221436163974,51.936877029234566,18.516289641301245,Weekday,5,On,22.1,183.96
2023-01-03 06:00:00,65,34.50050100121011,69.07071653653524,19.56807525391945,Weekday,6,On,29.5,255.49
2023-01-03 07:00:00,50,25.22970328989854,75.5185660013575,14.59388053946701,Weekday,7,On,20.2,190.22
2023-01-03 08:00:00,69,27.40327463420208,53.82561523325591,18.848929696505206,Weekday,8,On,22.4,228.62
2023-01-03 09:00:00,50,33.51600527342185,76.5995430131951,13.608684456191556,Weekday,9,On,28.5,230.26
2023-01-03 10:00:00,45,28.11542491757717,57.092209832844304,19.26392477023376,Weekday,10,On,23.1,191.77
2023-01-03 11:00:00,52,28.363250198387018,66.31517619440851,17.960411395135726,Weekday,11,On,23.4,216.72
2023-01-03 12:00:00,34,26.782557731755936,75.02216221086813,2.132393020043555,Weekday,12,On,21.8,177.16
2023-01-03 13:00:00,61,25.85529629598576,64.60216484214355,9.482463291497536,Weekday,13,On,20.9,204.05
2023-01-03 14:00:00,41,31.77088676948105,65.2353678981654,6.948997753590147,Weekday,14,On,26.8,198.91
2023-01-03 15:00:00,54,32.418531473223126,83.74461199058686,0.5399816888631004,Weekday,15,On,27.4,214.9
2023-01-03 16:00:00,44,31.135742187756414,62.37059366680602,9.338084328543436,Weekday,16,On,26.1,189.71
2023-01-03 17:00:00,47,26.919081972232796,76.20777295695285,2.967023734248657,Weekday,17,On,21.9,209.88
2023-01-03 18:00:00,53,28.992540500433137,83.96610640987925,0.7290581543807528,Weekday,18,On,24.0,213.81
2023-01-03 19:00:00,39,37.979673917105885,56.105967312053025,8.900362218841288,Weekday,19,On,33.0,227.52
2023-01-03 20:00:00,46,22.894583114502165,51.83711916010037,4.647710891933075,Weekday,20,Off,20.9,185.56
2023-01-03 21:00:00,54,39.429456402143195,83.0213617512261,18.705836084161753,Weekday,21,On,34.4,286.47
2023-01-03 22:00:00,50,30.498599230587732,72.04523166516734,16.253946267178133,Weekday,22,On,25.5,210.09
2023-01-03 23:00:00,53,29.09936805011748,83.10805195615654,19.12342271548925,Weekday,23,On,24.1,191.65
2023-01-04 00:00:00,54,34.766891694008386,58.521425359603825,17.629298199998182,Weekday,0,On,29.8,231.99
2023-01-04 01:00:00,64,19.66366965470816,83.30528891673542,14.559127841216334,Weekday,1,Off,17.7,221.0
2023-01-04 02:00:00,47,36.901597872898755,53.81241655659197,11.952851487588065,Weekday,2,On,31.9,262.37
2023-01-04 03:00:00,45,39.288629144741904,85.32812136592693,1.309091007254506,Weekday,3,On,34.3,274.26
2023-01-04 04:00:00,57,35.4398643372955,82.90134651543147,5.31614467698152,Weekday,4,On,30.4,239.8
2023-01-04 05:00:00,51,19.488573155446417,72.69338931786316,14.214820795678635,Weekday,5,Off,17.5,205.54
2023-01-04 06:00:00,39,33.82083898900241,74.333595719964,8.0236133780463,Weekday,6,On,28.8,210.49
2023-01-04 07:00:00,61,38.22999279009342,63.83376787032468,6.507285977146065,Weekday,7,On,33.2,279.85
2023-01-04 08:00:00,47,37.713743938678775,58.06464617440514,2.0793626806050747,Weekday,8,On,32.7,235.6
2023-01-04 09:00:00,60,22.95955376386803,68.21752368859707,1.4036821942667643,Weekday,9,Off,21.0,206.24
2023-01-04 10:00:00,53,35.08178415801503,76.29808459164099,4.199756151716539,Weekday,10,On,30.1,253.21
2023-01-04 11:00:00,52,38.97785201389574,89.93859439578651,16.691515977167576,Weekday,11,On,34.0,283.59
2023-01-04 12:00:00,39,30.147328593230096,82.6901226360776,13.260318872945065,Weekday,12,On,25.1,200.27
2023-01-04 13:00:00,51,22.7364938860514,67.37231346641522,6.818932603280055,Weekday,13,Off,20.7,193.62
2023-01-04 14:00:00,53,34.14326296362467,79.72991411447984,1.2205693193717382,Weekday,14,On,29.1,215.51
2023-01-04 15:00:00,55,35.26928984325875,54.321900107553944,3.7674506225311832,Weekday,15,On,30.3,262.79
2023-01-04 16:00:00,46,29.303959178370487,66.6014418781835,8.997696458513914,Weekday,16,On,24.3,183.61
2023-01-04 17:00:00,53,24.046382720680878,66.99698328171024,3.0643584670444013,Weekday,17,Off,22.0,200.51
2023-01-04 18:00:00,53,34.90936042018082,89.95295244852963,15.252008526211316,Weekday,18,On,29.9,225.27
2023-01-04 19:00:00,39,26.15595567189121,65.64059855770765,15.772700957838273,Weekday,19,On,21.2,190.26
2023-01-04 20:00:00,45,31.986733632694353,53.331264115990585,2.7374224168870898,Weekday,20,On,27.0,222.43
2023-01-04 21:00:00,60,37.79083177506473,52.689118056636985,14.537426227851748,Weekday,21,On,32.8,269.81
2023-01-04 22:00:00,57,21.706009515239902,77.93537539725953,10.244782747875137,Weekday,22,Off,19.7,228.89
2023-01-04 23:00:00,52,34.53881998984627,61.56372358385639,19.247630881518013,Weekday,23,On,29.5,212.4
2023-01-05 00:00:00,43,28.967089848401,84.7565379062869,15.75135474325972,Weekday,0,On,24.0,192.43
2023-01-05 01:00:00,45,29.096733580077125,69.31790774614484,11.705964649143151,Weekday,1,On,24.1,210.22
2023-01-05 02:00:00,53,32.57158217266414,63.21489538416288,12.072357612526133,Weekday,2,On,27.6,240.09
2023-01-05 03:00:00,62,26.143079842929215,80.36457999015485,3.5782418500644475,Weekday,3,On,21.1,241.78
2023-01-05 04:00:00,48,24.124904315356787,66.7013004591133,17.872549201280115,Weekday,4,Off,22.1,203.53
2023-01-05 05:00:00,45,21.07902613984661,79.49533309903842,11.184954777269496,Weekday,5,Off,19.1,179.65
2023-01-05 06:00:00,58,36.158813547096074,78.56367724071538,11.481939880691801,Weekday,6,On,31.2,255.97
2023-01-05 07:00:00,42,28.14163907445518,78.9284575576549,11.508366831709633,Weekday,7,On,23.1,176.47
2023-01-05 08:00:00,64,32.84970206178683,84.28487489147486,5.524715218765726,Weekday,8,On,27.8,236.29
2023-01-05 09:00:00,51,27.574839625591725,83.93597590010552,16.241811899113827,Weekday,9,On,22.6,205.1
2023-01-05 10:00:00,41,24.191197483125222,76.58433001463831,17.246789566843844,Weekday,10,Off,22.2,164.51
2023-01-05 11:00:00,60,33.261563049695695,88.27847487729252,5.757697244172755,Weekday,11,On,28.3,239.9
2023-01-05 12:00:00,54,31.639812868624112,50.82909955957841,8.835402403864759,Weekday,12,On,26.6,209.89
2023-01-05 13:00:00,47,28.81550423006287,87.2169164374607,3.583017754925777,Weekday,13,On,23.8,179.92
2023-01-05 14:00:00,57,31.50948031720734,55.93013681333636,4.770848926384367,Weekday,14,On,26.5,212.34
2023-01-05 15:00:00,50,25.197577218779983,58.46572274766387,6.719656328962611,Weekday,15,On,20.2,205.21
2023-01-05 16:00:00,57,35.302998872776556,82.69596196071541,18.039787681921837,Weekday,16,On,30.3,232.32
2023-01-05 17:00:00,54,36.461973192672374,66.01741930704338,12.523193240692903,Weekday,17,On,31.5,248.89
2023-01-05 18:00:00,60,33.796522856684604,67.0124176891058,11.758979889640157,Weekday,18,On,28.8,239.46
2023-01-05 19:00:00,47,28.14007120453165,60.4490784443612,18.935149111154594,Weekday,19,On,23.1,196.69
2023-01-05 20:00:00,52,30.296733973417048,58.97764779661762,15.826409433741325,Weekday,20,On,25.3,206.84
2023-01-05 21:00:00,49,37.84418224067382,54.24961819299995,0.32101149844174337,Weekday,21,On,32.8,273.84
2023-01-05 22:00:00,45,36.40583108805589,57.87084881850471,2.4866923000568564,Weekday,22,On,31.4,215.24
2023-01-05 23:00:00,29,39.96934545254363,72.66985389787332,4.955074884012189,Weekday,23,On,35.0,244.57
2023-01-06 00:00:00,57,26.09740573343413,78.26435528896471,6.078411124214007,Weekday,0,On,21.1,205.37
2023-01-06 01:00:00,41,25.64893858006434,79.55357105234314,16.681244724513697,Weekday,1,On,20.6,175.48
2023-01-06 02:00:00,56,30.671851437910547,64.80492782160168,15.398171945010597,Weekday,2,On,25.7,233.07
2023-01-06 03:00:00,53,32.0344787864815,86.87819105268551,2.9089483152899787,Weekday,3,On,27.0,227.13
2023-01-06 04:00:00,34,29.28855417470219,63.14912226588766,10.678654109311855,Weekday,4,On,24.3,152.01
2023-01-06 05:00:00,51,28.05157786082297,54.44546573593947,2.1823279015861563,Weekday,5,On,23.1,221.65
2023-01-06 06:00:00,50,36.33697591414565,87.80891076048515,3.457682763970389,Weekday,6,On,31.3,254.56
2023-01-06 07:00:00,57,29.5463395472643,71.62708564991146,4.843753714441661,Weekday,7,On,24.5,226.79
2023-01-06 08:00:00,49,23.92394291040838,88.85504888463059,18.10590088251944,Weekday,8,Off,21.9,198.0
2023-01-06 09:00:00,58,24.501554565322376,65.74666212732429,7.314437263551341,Weekday,9,Off,22.5,233.3
2023-01-06 10:00:00,48,31.235321625667506,80.29573133611,18.31635001656212,Weekday,10,On,26.2,186.13
2023-01-06 11:00:00,42,45.013262424558434,54.39746906938289,15.014815228772424,Weekday,11,On,40.0,355.04
2023-01-06 12:00:00,51,25.120281281274107,84.1631652637287,14.98811956340795,Weekday,12,On,20.1,190.84
2023-01-06 13:00:00,53,28.4256296566347,56.827992218045196,16.069831590672045,Weekday,13,On,23.4,216.23
2023-01-06 14:00:00,51,42.0240238763302,52.747162916313904,1.9193155480414914,Weekday,14,On,37.0,333.13
2023-01-06 15:00:00,48,27.578596350807654,53.910130870126565,16.29234032375504,Weekday,15,On,22.6,180.48
2023-01-06 16:00:00,47,32.27730420635702,72.29502371505372,5.051670814713718,Weekday,16,On,27.3,217.94
2023-01-06 17:00:00,33,39.37955361295616,61.67494162249555,19.6786281229683,Weekday,17,On,34.4,241.07
2023-01-06 18:00:00,59,25.24260659548089,88.43817292302285,16.964063170796052,Weekday,18,On,20.2,208.42
2023-01-06 19:00:00,49,28.453698889892195,84.10706369648229,19.932910766657905,Weekday,19,On,23.5,206.81
2023-01-06 20:00:00,50,27.578170331827298,82.13230991309011,18.742325454992,Weekday,20,On,22.6,200.75
2023-01-06 21:00:00,42,22.410523185164042,82.38553865046767,7.194584767252579,Weekday,21,Off,20.4,187.24
2023-01-06 22:00:00,48,37.84682972844313,85.62709311138104,18.833799896988996,Weekday,22,On,32.8,240.12
2023-01-06 23:00:00,53,27.072978307650672,84.6084043982548,6.604599471187278,Weekday,23,On,22.1,187.55
2023-01-07 00:00:00,47,25.61877162089054,87.12830252423731,13.185454421537791,Weekend,0,On,20.6,205.61
2023-01-07 01:00:00,50,27.777830559647892,87.37465291926814,16.37300245899159,Weekend,1,On,22.8,185.99
2023-01-07 02:00:00,53,34.644157025770525,61.932853022321694,7.639394480123391,Weekend,2,On,29.6,238.9
2023-01-07 03:00:00,37,30.564467685039403,58.7825667894642,4.077345145871458,Weekend,3,On,25.6,162.75
2023-01-07 04:00:00,64,26.04166847284818,75.72392524608767,17.897738952734148,Weekend,4,On,21.0,238.61
2023-01-07 05:00:00,48,32.04574922457526,54.9332485970158,2.0656362642181603,Weekend,5,On,27.0,192.13
2023-01-07 06:00:00,49,34.06297348874286,58.4458045493012,7.299508930727658,Weekend,6,On,29.1,203.76
2023-01-07 07:00:00,64,29.881177060486216,80.9182668940898,10.811453103526755,Weekend,7,On,24.9,241.1
2023-01-07 08:00:00,43,28.826195355671704,75.97341711032492,16.094993356410857,Weekend,8,On,23.8,173.89
2023-01-07 09:00:00,39,35.0793796919111,76.03407821153263,17.376898670362277,Weekend,9,On,30.1,226.83
2023-01-07 10:00:00,39,29.104073767432794,88.02553984743867,10.232664997246028,Weekend,10,On,24.1,185.64
2023-01-07 11:00:00,37,38.04095753145012,76.70497845491138,11.467935039925127,Weekend,11,On,33.0,217.69
2023-01-07 12:00:00,58,26.21182563954844,67.23228591581581,17.07651200169795,Weekend,12,On,21.2,212.41
2023-01-07 13:00:00,57,26.09543267119604,61.213297361877224,9.34024430934814,Weekend,13,On,21.1,219.28
2023-01-07 14:00:00,40,25.48101609957827,63.54221529016058,11.182057617535047,Weekend,14,On,20.5,194.54
2023-01-07 15:00:00,53,28.805767716550086,61.11253935934691,0.3687763670845512,Weekend,15,On,23.8,226.63
2023-01-07 16:00:00,55,30.012520306831593,51.39952260322844,19.022374321884847,Weekend,16,On,25.0,203.46
2023-01-07 17:00:00,45,23.37182045213593,60.46296089130921,11.335564602220662,Weekend,17,Off,21.4,175.9
2023-01-07 18:00:00,55,30.483786339570926,83.41480271848151,14.551486197133315,Weekend,18,On,25.5,235.49
2023-01-07 19:00:00,47,32.82677093642978,79.12915971109199,4.958259432689147,Weekend,19,On,27.8,212.64
2023-01-07 20:00:00,47,22.672542226034853,74.87352995550519,13.131769086830463,Weekend,20,Off,20.7,182.12
2023-01-07 21:00:00,59,27.39414286809557,86.08821464621542,9.200513773059125,Weekend,21,On,22.4,233.48
2023-01-07 22:00:00,55,32.8374286428449,60.565001682309415,2.249402793121109,Weekend,22,On,27.8,245.59
2023-01-07 23:00:00,50,24.552903670620395,73.1073776315136,16.60332428149182,Weekend,23,Off,22.6,203.08
2023-01-08 00:00:00,46,28.420107390432687,51.25305697440213,16.78677468385508,Weekend,0,On,23.4,192.46
2023-01-08 01:00:00,48,35.44091784466899,85.68026181845605,1.274265125438776,Weekend,1,On,30.4,222.13
2023-01-08 02:00:00,61,38.97591381563009,67.90947784606578,7.812104782528888,Weekend,2,On,34.0,306.17
2023-01-08 03:00:00,66,32.19957605624563,57.11485719724945,5.628851782550585,Weekend,3,On,27.2,261.54
2023-01-08 04:00:00,53,29.15373357086193,59.572664708210326,10.32738609303484,Weekend,4,On,24.2,203.03
2023-01-08 05:00:00,45,27.493009896821363,83.9295631331859,9.775920947366586,Weekend,5,On,22.5,207.41
2023-01-08 06:00:00,54,34.55377049385774,54.352246531911355,13.128548658994175,Weekend,6,On,29.6,226.43
2023-01-08 07:00:00,39,35.66703199557835,87.0081097611225,4.949753229807355,Weekend,7,On,30.7,231.62
2023-01-08 08:00:00,35,24.217821014411758,64.9385062316599,4.433988666480946,Weekend,8,Off,22.2,171.79
2023-01-08 09:00:00,49,34.552134079719664,60.04341059449404,14.466532515608922,Weekend,9,On,29.6,224.49
2023-01-08 10:00:00,47,26.964768491368893,63.27434774979275,19.524104089052184,Weekend,10,On,22.0,190.93
2023-01-08 11:00:00,41,25.702221130238787,66.35932879285737,18.926888443633437,Weekend,11,On,20.7,167.66
2023-01-08 12:00:00,52,29.23177898224786,71.92452515608127,15.839724147154078,Weekend,12,On,24.2,213.69
2023-01-08 13:00:00,38,34.95806621281182,73.47229977158818,1.3493612656290899,Weekend,13,On,30.0,217.17
2023-01-08 14:00:00,54,31.54702662419836,67.9127710034548,4.755479805264768,Weekend,14,On,26.5,235.41
2023-01-08 15:00:00,47,31.411658323954082,67.85455631605033,13.79254797563644,Weekend,15,On,26.4,213.28
2023-01-08 16:00:00,47,31.762208269998403,61.41199143231472,5.915452647783819,Weekend,16,On,26.8,192.25
2023-01-08 17:00:00,56,32.3382900934518,65.35239038973394,7.872465915178775,Weekend,17,On,27.3,242.78
2023-01-08 18:00:00,48,29.429243912367674,68.68553351037843,19.073667486871116,Weekend,18,On,24.4,196.39
2023-01-08 19:00:00,40,33.15944382695993,73.90352094250252,1.726145366678704,Weekend,19,On,28.2,184.66
2023-01-08 20:00:00,35,26.70158902012482,55.22799516021745,17.224907358399648,Weekend,20,On,21.7,155.01
2023-01-08 21:00:00,40,33.255038254727644,80.55895178489722,1.0059626590114479,Weekend,21,On,28.3,187.43
2023-01-08 22:00:00,55,34.28492673916995,77.22284922799457,6.758848136131867,Weekend,22,On,29.3,233.57
2023-01-08 23:00:00,69,33.49568297283489,61.95071399134379,11.108026317511982,Weekend,23,On,28.5,250.86
2023-01-09 00:00:00,45,33.75514415847049,68.37375769036248,7.127684189469139,Weekday,0,On,28.8,230.94
2023-01-09 01:00:00,37,32.32432820115073,87.87715925317113,19.14314051877185,Weekday,1,On,27.3,202.99
2023-01-09 02:00:00,53,35.86721457671307,50.81909528560937,10.08750168187108,Weekday,2,On,30.9,243.52
2023-01-09 03:00:00,49,18.64193108010669,82.45406393855471,14.676780443704994,Weekday,3,Off,16.6,197.19
2023-01-09 04:00:00,52,34.268729787825805,70.46898819994126,14.041306187497058,Weekday,4,On,29.3,220.33
2023-01-09 05:00:00,33,39.87728763578938,74.75249967816875,16.70184680549602,Weekday,5,On,34.9,266.15
2023-01-09 06:00:00,49,26.89052262520571,77.38130240869049,17.27828234934093,Weekday,6,On,21.9,201.63
2023-01-09 07:00:00,45,26.331350708187482,68.24080757284128,9.326339847083743,Weekday,7,On,21.3,193.12
2023-01-09 08:00:00,49,36.431595064869015,57.6743840760883,17.260055188685254,Weekday,8,On,31.4,230.57
2023-01-09 09:00:00,52,25.36630330260359,86.38362259789906,13.068996400797765,Weekday,9,On,20.4,185.88
2023-01-09 10:00:00,54,26.666378437122738,79.60763024599132,13.721219836158657,Weekday,10,On,21.7,190.24
2023-01-09 11:00:00,46,30.849742598488984,72.38358793082591,3.4647319774063923,Weekday,11,On,25.8,200.07
2023-01-09 12:00:00,54,26.005243949234696,67.9382555730334,4.901989154008566,Weekday,12,On,21.0,208.08
2023-01-09 13:00:00,61,34.375122509967795,69.97326513423391,13.753293557677571,Weekday,13,On,29.4,237.63
2023-01-09 14:00:00,52,26.0459893887141,82.94152832121856,5.312672949262964,Weekday,14,On,21.0,215.37
2023-01-09 15:00:00,63,31.803166738533402,50.50013627443944,9.800799934165687,Weekday,15,On,26.8,243.03
2023-01-09 16:00:00,33,31.42241231498253,84.61339976341884,9.799306037224948,Weekday,16,On,26.4,178.99
2023-01-09 17:00:00,47,38.31944036204235,51.87007892549247,4.68073416879079,Weekday,17,On,33.3,269.44
2023-01-09 18:00:00,52,35.82650933147864,74.63652265865153,11.329881138681605,Weekday,18,On,30.8,243.86
2023-01-09 19:00:00,58,27.35236229273173,63.32490289934678,11.27512151892111,Weekday,19,On,22.4,202.3
2023-01-09 20:00:00,48,23.67753796763877,77.12945117503276,2.580319062390646,Weekday,20,Off,21.7,177.59
2023-01-09 21:00:00,58,34.189844209887184,53.421716637198514,7.622295800804175,Weekday,21,On,29.2,242.61
2023-01-09 22:00:00,49,26.733045826233365,72.24930181649796,7.31652557983552,Weekday,22,On,21.7,216.77
2023-01-09 23:00:00,67,28.321616310481243,84.20936869972763,11.241772102034599,Weekday,23,On,23.3,223.01
2023-01-10 00:00:00,44,24.700861549681818,69.78551439881981,14.986624387745719,Weekday,0,Off,22.7,204.16
2023-01-10 01:00:00,52,33.39505965393416,53.373864074049465,0.3646612928297288,Weekday,1,On,28.4,225.34
2023-01-10 02:00:00,40,26.76753441781246,51.49513699020303,2.6512247749519036,Weekday,2,On,21.8,164.98
2023-01-10 03:00:00,50,29.82479155848606,74.84805395240822,6.039898520399882,Weekday,3,On,24.8,222.98
2023-01-10 04:00:00,50,29.90248467053767,52.78122304496564,16.2082648999539,Weekday,4,On,24.9,184.46
2023-01-10 05:00:00,51,30.917803099569554,52.851554884324656,9.610355152147951,Weekday,5,On,25.9,223.17
2023-01-10 06:00:00,60,33.30819250859824,67.01758024042914,10.21773174203323,Weekday,6,On,28.3,235.74
2023-01-10 07:00:00,41,28.785898140528893,58.38033274358126,8.184166522878852,Weekday,7,On,23.8,173.7
2023-01-10 08:00:00,56,26.292862090567287,58.1678357642684,8.302894510407173,Weekday,8,On,21.3,201.72
2023-01-10 09:00:00,54,20.70227683122277,69.2390485978268,19.551138448823934,Weekday,9,Off,18.7,222.36
2023-01-10 10:00:00,41,30.51314814683835,61.2320690928571,17.972817054487177,Weekday,10,On,25.5,194.94
2023-01-10 11:00:00,47,29.215004796909856,58.77065976846338,14.517347067152581,Weekday,11,On,24.2,183.62
2023-01-10 12:00:00,48,26.447635849395038,70.576579531578,6.481664676025427,Weekday,12,On,21.4,197.65
2023-01-10 13:00:00,61,30.31276231076268,61.635349569558585,10.273740744857028,Weekday,13,On,25.3,221.74
2023-01-10 14:00:00,50,34.27991336307443,53.20881741265558,13.788257842369536,Weekday,14,On,29.3,237.93
2023-01-10 15:00:00,48,35.5594404247359,77.3095628242825,7.891505953474567,Weekday,15,On,30.6,238.9
2023-01-10 16:00:00,50,22.324312907878046,73.42432082148378,10.489459698534576,Weekday,16,Off,20.3,205.27
2023-01-10 17:00:00,50,28.195693494923326,58.48468556367722,2.9142177529410818,Weekday,17,On,23.2,190.11
2023-01-10 18:00:00,53,34.805126061992134,73.2898559779149,1.8715328743954762,Weekday,18,On,29.8,220.85
2023-01-10 19:00:00,37,37.98020517261512,88.22358643893884,3.34619486483557,Weekday,19,On,33.0,248.47
2023-01-10 20:00:00,41,25.913681734207913,88.25914202869217,15.113142860050942,Weekday,20,On,20.9,186.24
2023-01-10 21:00:00,41,36.891614646162886,71.27769641298107,3.7992405060883705,Weekday,21,On,31.9,237.06
2023-01-10 22:00:00,43,23.249518588826906,53.921188641316434,18.494433589737824,Weekday,22,Off,21.2,195.94
2023-01-10 23:00:00,61,35.74142281559973,68.32742114826327,7.3709769934701015,Weekday,23,On,30.7,270.11
2023-01-11 00:00:00,53,28.59121833897329,51.079335346065285,3.3806561750947117,Weekday,0,On,23.6,216.38
2023-01-11 01:00:00,43,37.81411632821875,66.60805119900596,16.50488269054672,Weekday,1,On,32.8,236.88
2023-01-11 02:00:00,42,27.67984391872353,86.37675340149048,9.132936811847507,Weekday,2,On,22.7,199.55
2023-01-11 03:00:00,42,28.450546366198306,68.69774762962442,7.769196819893168,Weekday,3,On,23.5,196.85
2023-01-11 04:00:00,40,29.333036853980758,72.01949522556885,6.589063526541123,Weekday,4,On,24.3,171.31
